idx,name,r,g,b,a,VIS,MSH
522,dorsal commissure of the spinal cord,204,204,204,1.0,1.0,1.0
858,ventral commissure of the spinal cord,204,204,204,1.0,1.0,1.0
586,fasciculus proprius,204,204,204,1.0,1.0,1.0
514,dorsal column,204,204,204,1.0,1.0,1.0
380,cuneate fascicle,204,204,204,1.0,1.0,1.0
388,gracile fascicle,204,204,204,1.0,1.0,1.0
396,internal arcuate fibers,204,204,204,1.0,1.0,1.0
697,medial lemniscus,204,204,204,1.0,1.0,1.0
871,spinothalamic tract,204,204,204,1.0,1.0,1.0
29,lateral spinothalamic tract,204,204,204,1.0,1.0,1.0
389,ventral spinothalamic tract,204,204,204,1.0,1.0,1.0
245,spinocervical tract,204,204,204,1.0,1.0,1.0
261,spino-olivary pathway,204,204,204,1.0,1.0,1.0
270,spinoreticular pathway,204,204,204,1.0,1.0,1.0
293,spinovestibular pathway,204,204,204,1.0,1.0,1.0
277,spinotectal pathway,204,204,204,1.0,1.0,1.0
253,spinohypothalamic pathway,204,204,204,1.0,1.0,1.0
285,spinotelenchephalic pathway,204,204,204,1.0,1.0,1.0
627,hypothalamohypophysial tract,204,204,204,1.0,1.0,1.0
960,cerebellum related fiber tracts,204,204,204,1.0,1.0,1.0
744,cerebellar commissure,204,204,204,1.0,1.0,1.0
752,cerebellar peduncles,204,204,204,1.0,1.0,1.0
326,superior cerebelar peduncles,204,204,204,1.0,1.0,1.0
812,superior cerebellar peduncle decussation,204,204,204,1.0,1.0,1.0
85,spinocerebellar tract,204,204,204,1.0,1.0,1.0
850,uncinate fascicle,204,204,204,1.0,1.0,1.0
866,ventral spinocerebellar tract,204,204,204,1.0,1.0,1.0
78,middle cerebellar peduncle,204,204,204,1.0,1.0,1.0
1123,inferior cerebellar peduncle,204,204,204,1.0,1.0,1.0
553,dorsal spinocerebellar tract,204,204,204,1.0,1.0,1.0
499,cuneocerebellar tract,204,204,204,1.0,1.0,1.0
650,juxtarestiform body,204,204,204,1.0,1.0,1.0
490,bulbocerebellar tract,204,204,204,1.0,1.0,1.0
404,olivocerebellar tract,204,204,204,1.0,1.0,1.0
410,reticulocerebellar tract,204,204,204,1.0,1.0,1.0
373,trigeminocerebellar tract,204,204,204,1.0,1.0,1.0
728,arbor vitae,204,204,204,1.0,1.0,1.0
484682512,supra-callosal cerebral white matter,204,204,204,1.0,1.0,1.0
983,lateral forebrain bundle system,204,204,204,1.0,1.0,1.0
776,corpus callosum,204,204,204,1.0,1.0,1.0
956,"corpus callosum, anterior forceps",204,204,204,1.0,1.0,1.0
579,external capsule,204,204,204,1.0,1.0,1.0
964,"corpus callosum, extreme capsule",204,204,204,1.0,1.0,1.0
1108,genu of corpus callosum,204,204,204,1.0,1.0,1.0
971,"corpus callosum, posterior forceps",204,204,204,1.0,1.0,1.0
979,"corpus callosum, rostrum",204,204,204,1.0,1.0,1.0
484682516,"corpus callosum, body",204,204,204,1.0,1.0,1.0
986,"corpus callosum, splenium",204,204,204,1.0,1.0,1.0
784,corticospinal tract,204,204,204,1.0,1.0,1.0
6,internal capsule,204,204,204,1.0,1.0,1.0
924,cerebal peduncle,204,204,204,1.0,1.0,1.0
1036,corticotectal tract,204,204,204,1.0,1.0,1.0
1012,corticorubral tract,204,204,204,1.0,1.0,1.0
1003,corticopontine tract,204,204,204,1.0,1.0,1.0
994,corticobulbar tract,204,204,204,1.0,1.0,1.0
190,pyramid,204,204,204,1.0,1.0,1.0
198,pyramidal decussation,204,204,204,1.0,1.0,1.0
1019,"corticospinal tract, crossed",204,204,204,1.0,1.0,1.0
1028,"corticospinal tract, uncrossed",204,204,204,1.0,1.0,1.0
896,thalamus related,204,204,204,1.0,1.0,1.0
1092,external medullary lamina of the thalamus,204,204,204,1.0,1.0,1.0
14,internal medullary lamina of the thalamus,204,204,204,1.0,1.0,1.0
86,middle thalamic commissure,204,204,204,1.0,1.0,1.0
365,thalamic peduncles,204,204,204,1.0,1.0,1.0
484682520,optic radiation,204,204,204,1.0,1.0,1.0
484682524,auditory radiation,204,204,204,1.0,1.0,1.0
1000,extrapyramidal fiber systems,204,204,204,1.0,1.0,1.0
760,cerebral nuclei related,204,204,204,1.0,1.0,1.0
142,pallidothalamic pathway,204,204,204,1.0,1.0,1.0
102,nigrostriatal tract,204,204,204,1.0,1.0,1.0
109,nigrothalamic fibers,204,204,204,1.0,1.0,1.0
134,pallidotegmental fascicle,204,204,204,1.0,1.0,1.0
309,striatonigral pathway,204,204,204,1.0,1.0,1.0
317,subthalamic fascicle,204,204,204,1.0,1.0,1.0
877,tectospinal pathway,204,204,204,1.0,1.0,1.0
1051,direct tectospinal pathway,204,204,204,1.0,1.0,1.0
1060,doral tegmental decussation,204,204,204,1.0,1.0,1.0
1043,crossed tectospinal pathway,204,204,204,1.0,1.0,1.0
863,rubrospinal tract,204,204,204,1.0,1.0,1.0
397,ventral tegmental decussation,204,204,204,1.0,1.0,1.0
221,rubroreticular tract,204,204,204,1.0,1.0,1.0
736,central tegmental bundle,204,204,204,1.0,1.0,1.0
855,retriculospinal tract,204,204,204,1.0,1.0,1.0
205,"retriculospinal tract, lateral part",204,204,204,1.0,1.0,1.0
213,"retriculospinal tract, medial part",204,204,204,1.0,1.0,1.0
941,vestibulospinal pathway,204,204,204,1.0,1.0,1.0
991,medial forebrain bundle system,204,204,204,1.0,1.0,1.0
768,cerebrum related,204,204,204,1.0,1.0,1.0
884,amygdalar capsule,204,204,204,1.0,1.0,1.0
892,ansa peduncularis,204,204,204,1.0,1.0,1.0
908,"anterior commissure, temporal limb",204,204,204,1.0,1.0,1.0
940,cingulum bundle,204,204,204,1.0,1.0,1.0
1099,fornix system,204,204,204,1.0,1.0,1.0
466,alveus,204,204,204,1.0,1.0,1.0
530,dorsal fornix,204,204,204,1.0,1.0,1.0
603,fimbria,204,204,204,1.0,1.0,1.0
745,"precommissural fornix, general",204,204,204,1.0,1.0,1.0
420,precommissural fornix diagonal band,204,204,204,1.0,1.0,1.0
737,postcommissural fornix,204,204,204,1.0,1.0,1.0
428,medial corticohypothalamic tract,204,204,204,1.0,1.0,1.0
436,columns of the fornix,204,204,204,1.0,1.0,1.0
618,hippocampal commissures,204,204,204,1.0,1.0,1.0
443,dorsal hippocampal commissure,204,204,204,1.0,1.0,1.0
449,ventral hippocampal commissure,204,204,204,1.0,1.0,1.0
713,perforant path,204,204,204,1.0,1.0,1.0
474,angular path,204,204,204,1.0,1.0,1.0
37,longitudinal association bundle,204,204,204,1.0,1.0,1.0
301,stria terminalis,204,204,204,1.0,1.0,1.0
484682528,commissural branch of stria terminalis,204,204,204,1.0,1.0,1.0
824,hypothalamus related,204,204,204,1.0,1.0,1.0
54,medial forebrain bundle,204,204,204,1.0,1.0,1.0
405,ventrolateral hypothalamic tract,204,204,204,1.0,1.0,1.0
174,preoptic commissure,204,204,204,1.0,1.0,1.0
349,supraoptic commissures,204,204,204,1.0,1.0,1.0
817,"supraoptic commissures, anterior",204,204,204,1.0,1.0,1.0
825,"supraoptic commissures, dorsal",204,204,204,1.0,1.0,1.0
833,"supraoptic commissures, ventral",204,204,204,1.0,1.0,1.0
166,premammillary commissure,204,204,204,1.0,1.0,1.0
341,supramammillary decussation,204,204,204,1.0,1.0,1.0
182,propriohypothalamic pathways,204,204,204,1.0,1.0,1.0
762,"propriohypothalamic pathways, dorsal",204,204,204,1.0,1.0,1.0
770,"propriohypothalamic pathways, lateral",204,204,204,1.0,1.0,1.0
779,"propriohypothalamic pathways, medial",204,204,204,1.0,1.0,1.0
787,"propriohypothalamic pathways, ventral",204,204,204,1.0,1.0,1.0
150,periventricular bundle of the hypothalamus,204,204,204,1.0,1.0,1.0
46,mammillary related,204,204,204,1.0,1.0,1.0
753,principal mammillary tract,204,204,204,1.0,1.0,1.0
690,mammillothalamic tract,204,204,204,1.0,1.0,1.0
681,mammillotegmental tract,204,204,204,1.0,1.0,1.0
673,mammillary peduncle,204,204,204,1.0,1.0,1.0
1068,dorsal thalamus related,204,204,204,1.0,1.0,1.0
722,periventricular bundle of the thalamus,204,204,204,1.0,1.0,1.0
1083,epithalamus related,204,204,204,1.0,1.0,1.0
802,stria medullaris,204,204,204,1.0,1.0,1.0
595,fasciculus retroflexus,204,204,204,1.0,1.0,1.0
611,habenular commissure,204,204,204,1.0,1.0,1.0
730,pineal stalk,204,204,204,1.0,1.0,1.0
70,midbrain related,204,204,204,1.0,1.0,1.0
547,dorsal longitudinal fascicle,204,204,204,1.0,1.0,1.0
563,dorsal tegmental tract,204,204,204,1.0,1.0,1.0
73,ventricular systems,170,170,170,1.0,1.0,1.0
81,lateral ventricle,170,170,170,1.0,1.0,1.0
89,rhinocele,170,170,170,1.0,1.0,1.0
98,subependymal zone,170,170,170,1.0,1.0,1.0
108,choroid plexus,170,170,170,1.0,1.0,1.0
116,choroid fissure,170,170,170,1.0,1.0,1.0
124,interventricular foramen,170,170,170,1.0,1.0,1.0
129,third ventricle,170,170,170,1.0,1.0,1.0
140,cerebral aqueduct,170,170,170,1.0,1.0,1.0
145,fourth ventricle,170,170,170,1.0,1.0,1.0
153,lateral recess,170,170,170,1.0,1.0,1.0
164,"central canal, spinal cord/medulla",170,170,170,1.0,1.0,1.0
1024,grooves,170,170,170,1.0,1.0,1.0
1032,grooves of the cerebral cortex,170,170,170,1.0,1.0,1.0
1055,endorhinal groove,170,170,170,1.0,1.0,1.0
1063,hippocampal fissure,170,170,170,1.0,1.0,1.0
1071,rhinal fissure,170,170,170,1.0,1.0,1.0
1078,rhinal incisure,170,170,170,1.0,1.0,1.0
1040,grooves of the cerebellar cortex,170,170,170,1.0,1.0,1.0
1087,precentral fissure,170,170,170,1.0,1.0,1.0
1095,preculminate fissure,170,170,170,1.0,1.0,1.0
1103,primary fissure,170,170,170,1.0,1.0,1.0
1112,posterior superior fissure,170,170,170,1.0,1.0,1.0
1119,prepyramidal fissure,170,170,170,1.0,1.0,1.0
3,secondary fissure,170,170,170,1.0,1.0,1.0
11,posterolateral fissure,170,170,170,1.0,1.0,1.0
18,nodular fissure,170,170,170,1.0,1.0,1.0
25,simple fissure,170,170,170,1.0,1.0,1.0
34,intercrural fissure,170,170,170,1.0,1.0,1.0
43,ansoparamedian fissure,170,170,170,1.0,1.0,1.0
49,intraparafloccular fissure,170,170,170,1.0,1.0,1.0
57,paramedian sulcus,170,170,170,1.0,1.0,1.0
65,parafloccular sulcus,170,170,170,1.0,1.0,1.0
624,Interpeduncular fossa,170,170,170,1.0,1.0,1.0
304325711,retina,127,46,126,1.0,1.0,1.0
